    41.00000   368.04362   0.169207E+04   0.112669E+04   0.565378E+03   0.232459E+03   0.120312E+02   0.320889E+03  -0.747115E-03
    42.00000   394.36615   0.168710E+04   0.120727E+04   0.479829E+03   0.156014E+03   0.872975E+01   0.315086E+03  -0.703395E-03
    43.00000   423.34301   0.168115E+04   0.129597E+04   0.385173E+03   0.603719E+02   0.154267E+02   0.309376E+03  -0.663407E-03
    44.00000   427.84025   0.167979E+04   0.130974E+04   0.370049E+03   0.357131E+02   0.305176E+02   0.303819E+03  -0.625880E-03
    45.00000   401.71932   0.168438E+04   0.122978E+04   0.454597E+03   0.104997E+03   0.511277E+02   0.298473E+03  -0.589287E-03
    46.00000   366.07265   0.169081E+04   0.112065E+04   0.570156E+03   0.203294E+03   0.734849E+02   0.293377E+03  -0.552162E-03
    47.00000   350.43828   0.169335E+04   0.107279E+04   0.620558E+03   0.238734E+03   0.932910E+02   0.288534E+03  -0.513554E-03
    48.00000   366.44335   0.168988E+04   0.112179E+04   0.568096E+03   0.177807E+03   0.106379E+03   0.283910E+03  -0.473444E-03
    49.00000   398.12472   0.168382E+04   0.121877E+04   0.465042E+03   0.758758E+02   0.109698E+03   0.279468E+03  -0.432841E-03
    50.00000   417.49571   0.168082E+04   0.127807E+04   0.402747E+03   0.253363E+02   0.102251E+03   0.275161E+03  -0.393446E-03
    51.00000   410.53315   0.168353E+04   0.125676E+04   0.426770E+03   0.703212E+02   0.855717E+02   0.270878E+03  -0.357166E-03
    52.00000   389.41240   0.168918E+04   0.119210E+04   0.497080E+03   0.167067E+03   0.634916E+02   0.266522E+03  -0.325727E-03
    53.00000   379.98070   0.169230E+04   0.116323E+04   0.529067E+03   0.225901E+03   0.411247E+02   0.262041E+03  -0.300335E-03
    54.00000   396.62832   0.168982E+04   0.121419E+04   0.475630E+03   0.194853E+03   0.233350E+02   0.257442E+03  -0.281237E-03
    55.00000   428.25150   0.168397E+04   0.131100E+04   0.372972E+03   0.106768E+03   0.134181E+02   0.252787E+03  -0.267372E-03
    56.00000   448.32362   0.168015E+04   0.137245E+04   0.307698E+03   0.468431E+02   0.126542E+02   0.248201E+03  -0.256594E-03
    57.00000   439.46316   0.168185E+04   0.134532E+04   0.336527E+03   0.721249E+02   0.206294E+02   0.243773E+03  -0.246523E-03
    58.00000   409.52339   0.168750E+04   0.125367E+04   0.433835E+03   0.158564E+03   0.357258E+02   0.239545E+03  -0.235404E-03
    59.00000   384.36344   0.169193E+04   0.117665E+04   0.515284E+03   0.224399E+03   0.553888E+02   0.235496E+03  -0.222499E-03
    60.00000   384.23437   0.169122E+04   0.117625E+04   0.514964E+03   0.207111E+03   0.762420E+02   0.231611E+03  -0.207955E-03
    61.00000   405.79588   0.168626E+04   0.124226E+04   0.443997E+03   0.121754E+03   0.943902E+02   0.227853E+03  -0.192463E-03
    62.00000   426.27065   0.168187E+04   0.130494E+04   0.376931E+03   0.465961E+02   0.106125E+03   0.224210E+03  -0.176960E-03
    63.00000   425.48667   0.168222E+04   0.130254E+04   0.379686E+03   0.501731E+02   0.108852E+03   0.220660E+03  -0.162486E-03
    64.00000   405.01904   0.168697E+04   0.123988E+04   0.447091E+03   0.128055E+03   0.101859E+03   0.217178E+03  -0.150052E-03
    65.00000   386.61950   0.169162E+04   0.118355E+04   0.508066E+03   0.207721E+03   0.865984E+02   0.213747E+03  -0.140363E-03
    66.00000   391.58580   0.169172E+04   0.119876E+04   0.492963E+03   0.216293E+03   0.663246E+02   0.210345E+03  -0.133412E-03
    67.00000   420.43194   0.168705E+04   0.128706E+04   0.399988E+03   0.147817E+03   0.451676E+02   0.207004E+03  -0.128316E-03
    68.00000   451.79532   0.168178E+04   0.138308E+04   0.298702E+03   0.678437E+02   0.271177E+02   0.203741E+03  -0.123658E-03
    69.00000   461.54536   0.168062E+04   0.141292E+04   0.267697E+03   0.517654E+02   0.153467E+02   0.200585E+03  -0.118100E-03
    70.00000   444.37081   0.168449E+04   0.136035E+04   0.324146E+03   0.114758E+03   0.118811E+02   0.197507E+03  -0.110885E-03
    71.00000   418.00965   0.168973E+04   0.127965E+04   0.410083E+03   0.198247E+03   0.173949E+02   0.194442E+03  -0.101980E-03
    72.00000   406.50773   0.169155E+04   0.124444E+04   0.447116E+03   0.224775E+03   0.309969E+02   0.191345E+03  -0.919390E-04
    73.00000   418.25027   0.168847E+04   0.128038E+04   0.408083E+03   0.169728E+03   0.501541E+02   0.188201E+03  -0.816036E-04
    74.00000   439.06744   0.168358E+04   0.134411E+04   0.339467E+03   0.834122E+02   0.710128E+02   0.185042E+03  -0.718403E-04
    75.00000   446.43750   0.168161E+04   0.136667E+04   0.314939E+03   0.438457E+02   0.891656E+02   0.181928E+03  -0.634361E-04
    76.00000   431.19077   0.168449E+04   0.132000E+04   0.364495E+03   0.848840E+02   0.100678E+03   0.178933E+03  -0.570797E-04
    77.00000   406.40412   0.168958E+04   0.124412E+04   0.445458E+03   0.166224E+03   0.103113E+03   0.176121E+03  -0.532641E-04
    78.00000   395.35701   0.169215E+04   0.121030E+04   0.481852E+03   0.212091E+03   0.962044E+02   0.173556E+03  -0.520753E-04
